x1,x2,x3,x4,x5,y,x6,x7,x8,x9
123,0,125,0,128,1,14769,243,12.538952973961202,0.008579088471849867
0,0,0,0,0,1,85785,1,0.0,0.0
0,0,0,0,0,1,20739,1,0.0,0.0
3,0,3,0,3,1,2041,31,0.30320751754895403,0.0014457831325301205
0,0,0,0,0,1,68772,2,0.0,0.0
36,0,36,0,36,1,82322,38,3.244815859210252,0.00043712662101121964
0,0,0,0,0,1,3107,2,0.0,0.0
1,0,1,0,1,1,511816,3,0.07378498417031162,1.961969189235852e-06
72,0,68,0,72,1,85122,91,7.140552629011434,0.0008451398589085957
13,0,13,0,13,1,25550,19,1.2695183418579377,0.0005064671965092722
113,0,110,0,114,1,30150,160,11.16578293456562,0.0037735849056603774
0,0,0,0,0,1,414420,2,0.0,0.0
149,410,162,161,436,1,1314,770,66.37116680893033,0.06775446775446775
6,0,6,0,6,1,764195,14,0.5564222156933891,7.867150059331424e-06
41,0,37,0,41,1,26502,82,3.9565301305798846,0.0015402532025996466
3,0,3,0,3,1,20786,14,0.3773665841764818,0.00014419610670511897
26,0,24,0,26,1,5551,56,2.581327664295084,0.004631278945493409
62,0,61,0,62,1,110088,67,6.244285112304611,0.0005630732903460176
64,0,70,0,73,1,3108,184,7.636652807733356,0.022087745839636914
3,0,2,0,5,1,85,377,0.7829190311705242,0.010224948875255624
5,0,4,0,5,1,32035,9,0.45891734292818137,0.00015587492595941016
5,0,4,0,5,1,414420,13,0.51368342462641,1.2484675061362178e-05
86,0,78,0,87,1,6419,110,9.895223259870736,0.013450834879406308
17,0,17,0,17,1,6025,37,1.5608133346155548,0.0028011204481792717
0,0,0,0,0,1,42592,2,0.0,0.0
4,0,3,0,4,1,2548,11,0.3646794914509584,0.001564945226917058
14,0,10,0,17,1,584,223,2.296593372467363,0.02122347066167291
70,0,59,0,70,1,42592,177,6.792762792016479,0.0016378100140383716
0,0,0,0,0,1,70884,1,0.0,0.0
0,0,2,0,2,1,422106,7,0.16067814457259735,4.85290834797294e-06
0,0,0,0,0,1,1423,1,0.0,0.0
4,0,4,0,4,1,75258,9,0.4090196550290196,5.3130022447434476e-05
0,0,0,0,0,1,280325,2,0.0,0.0
2,0,0,0,2,1,184,8,0.3507227936215508,0.010101010101010102
0,0,0,0,0,1,900,1,0.0,0.0
11,0,11,0,11,1,22242,18,0.9805209423024047,0.0004943598040537504
30,0,28,0,31,1,16331,49,2.8843313025341435,0.0018900134129984148
17,0,17,0,17,1,82322,18,1.6194634927618397,0.00020642341084330036
42,215,46,67,230,1,2250,206,40.46933279763423,0.042790697674418614
50,164,53,60,176,1,1297,651,28.880264900790106,0.01584871679423683
14,0,14,0,15,1,1979,70,1.34747971218612,0.0073493385595296435
9,0,12,0,15,1,661,412,1.841922809241234,0.013824884792626729
0,0,0,0,0,1,8177,3,0.0,0.0
8,0,6,0,8,1,6659,34,0.8468061532337964,0.001190653371037357
0,0,0,0,0,1,3238,1,0.0,0.0
42,0,41,0,42,1,28084,68,4.006301506302054,0.0014940239043824699
0,0,0,0,0,1,37112,2,0.0,0.0
0,0,0,0,0,1,7472,1,0.0,0.0
15,0,14,0,15,1,30150,28,1.502786728822305,0.0004970673029128143
35,0,39,0,40,1,16108,112,3.9057666765921466,0.0024683739586547357
136,428,396,338,753,1,1291,4637,136.96225661345883,0.008513765617050145
0,0,0,0,0,1,107917,1,0.0,0.0
70,0,94,0,94,1,10974,111,10.763838232661039,0.008498327456830304
108,0,103,0,110,1,8836,171,11.525262332889428,0.01233875490745934
2,0,2,0,2,1,764195,3,0.1935993946105225,2.6224074224619685e-06
8,0,8,0,9,1,922,303,0.8215459628329774,0.007240547063555912
3,0,4,0,4,1,764195,8,0.3489655361309687,5.244794213943023e-06
16,154,6,13,155,1,2111,32,32.76633312624716,0.0597532767925983
11,0,11,0,11,1,85122,13,0.9967693132673727,0.0001291443599135907
65,0,65,0,68,1,85785,103,6.634467827438024,0.0007911576497963932
27,90,36,34,105,1,258,323,25.41288837213782,0.11551155115511552
24,0,25,0,25,1,9954,64,2.256100170000773,0.002499500099980004
49,0,44,0,49,1,59416,96,4.7299980388237595,0.0008236124651225334
134,0,135,0,140,1,25550,203,16.230656055706387,0.005442176870748299
57,0,29,0,59,1,4377,96,7.314860352579826,0.013264388489208634
65,0,65,0,67,1,36661,120,6.4972724270154965,0.0018225837164386172
13,0,13,0,13,1,82322,18,1.1694148542351794,0.00015784552993601184
0,0,0,0,0,1,414420,1,0.0,0.0
1,0,1,0,1,1,20786,2,0.10967970270479341,4.808848280836739e-05
3,0,4,0,4,1,118413,13,0.3984571681138835,3.368931711754202e-05
0,0,0,0,0,1,511816,1,0.0,0.0
7,0,7,0,7,1,572,23,0.8442359787171846,0.011884550084889645
91,0,89,0,92,1,44040,257,9.410890344700602,0.0020806006603645575
1,0,1,0,1,1,84587,6,0.09800897125400276,1.1781615966445958e-05
54,0,56,0,56,1,35426,91,5.404521529564758,0.0015785764622973926
14,0,15,0,16,1,9420,38,1.647509052357661,0.0016849199663016006
0,0,1,0,1,1,132,8,0.13549665874293626,0.007042253521126761
6,0,6,0,6,1,6319,40,0.6277291161918802,0.0009441384736428008
0,0,0,0,0,1,280325,1,0.0,0.0
5,0,5,0,5,1,137761,10,0.4738682673899167,3.622374683947809e-05
0,0,0,0,0,1,422106,3,0.0,0.0
0,0,0,0,0,1,610,3,0.0,0.0
39,67,42,38,82,1,197,225,16.275070008278288,0.08444902162718848
17,0,24,0,24,1,26018,37,2.377942727927274,0.0009102286949596086
64,290,67,123,311,1,10995,160,46.48752015739138,0.022239702517162476
26,0,23,0,30,1,836,57,2.690128739197581,0.034324942791762014
18,0,21,0,21,1,684,1209,2.1309112417238802,0.011152416356877323
51,0,53,0,53,1,44040,82,4.997332346448971,0.0012023047956081848
2,0,2,0,2,1,471,5,0.20522767954056803,0.0042105263157894745
3,0,3,0,3,1,61390,7,0.2882353837152668,4.884720593982025e-05
8,0,6,0,8,1,98554,13,0.6896347541591824,8.11441322649356e-05
0,0,0,0,0,1,6086,1,0.0,0.0
0,0,0,0,0,1,280325,1,0.0,0.0
44,0,45,0,45,1,113272,51,4.29501393096163,0.00040413474750559047
15,0,15,0,15,1,29765,26,1.4483257265127458,0.0005037106685919609
11,0,5,0,14,1,1361,368,1.7567907722607246,0.007986309184255563
0,0,0,0,0,1,60771,1,0.0,0.0
0,0,0,0,0,1,764195,1,0.0,0.0
51,48,118,36,148,1,1945,682,20.37539689571263,0.04640953276889307
1,0,1,0,1,1,49386,2,0.07774293064134279,2.0166169234492214e-05
25,0,24,0,25,1,68892,27,2.2362053014003678,0.0003628605019086462
28,24,40,18,57,1,99,458,9.041992231063817,0.0962837837837838
0,0,0,0,0,1,26938,1,0.0,0.0
3,0,2,0,3,1,674,70,0.31092687672264074,0.004010695187165776
0,0,0,0,0,1,28986,1,0.0,0.0
19,0,19,0,19,1,119314,25,1.7449738176151044,0.00015921832183888782
1,0,4,0,4,1,1762,25,0.3921548809497374,0.0020942408376963357
53,0,53,0,53,1,93391,60,5.07899606240846,0.0005673728496033742
4,0,4,0,4,1,62807,7,0.3545584482503215,6.366081517673834e-05
7,0,6,0,7,1,383713,13,0.6180652091599892,1.8833557093928328e-05
6,0,5,0,6,1,68892,7,0.5195982727431971,8.708778448676266e-05
14,0,15,0,15,1,68853,21,1.3481983804498165,0.0002177163011451877
2,0,2,0,2,1,118413,9,0.18794164634834687,1.6844942306072598e-05
24,0,22,0,24,1,1518,173,2.446907776361341,0.014328358208955226
25,0,24,0,25,1,14348,31,2.2324844305251825,0.001741068319520858
1,0,1,0,1,1,6554,3,0.08700934297577807,0.00013561160835367508
50,0,110,0,113,1,1448,352,13.955908355500274,0.05432692307692308
1,0,0,0,1,1,964,7,0.13194060407445532,0.0010309278350515462
2,0,1,0,3,1,148,11,0.4106935265901867,0.017964071856287425
34,0,34,0,35,1,116782,40,3.240490721113073,0.00029964983776101635
68,0,65,0,68,1,44040,122,6.508387659523494,0.0015417053982361075
0,0,0,0,0,1,34082,2,0.0,0.0
84,0,83,0,87,1,2726,1145,8.702457272707697,0.02293094359515024
0,0,0,0,0,1,12734,6,0.0,0.0
2,0,3,0,3,1,1262,21,0.2676117515883275,0.0023166023166023165
12,0,11,0,12,1,10697,30,1.3795769719274402,0.001114620100315809
10,0,10,0,10,1,61163,12,0.8988206665239964,0.0001634761570025012
1,0,1,0,1,1,764195,3,0.08550646593941669,1.311201991978066e-06
9,0,9,0,9,1,8054,22,0.8174472543394322,0.001099035291244352
0,0,0,0,0,1,764195,1,0.0,0.0
1,0,0,0,1,1,1096,9,0.10910666402123756,0.0009017132551848512
0,0,0,0,0,1,847,2,0.0,0.0
0,0,0,0,0,1,764195,1,0.0,0.0
17,27,8,8,27,1,1943,360,3.6148673280383,0.008786202408070291
0,0,0,0,0,1,414420,1,0.0,0.0
0,0,0,0,0,1,540,1,0.0,0.0
0,0,0,0,0,1,2155,15,0.0,0.0
83,0,82,0,86,1,42857,187,8.519424377067583,0.0019911094647156887
102,0,102,0,102,1,27310,173,9.956450911935178,0.003724122823031144
46,0,46,0,47,1,6402,157,5.133145858590069,0.007182151589242055
317,0,309,0,319,1,24577,783,33.95856919398802,0.012735039322927064
11,0,11,0,12,1,5273,70,1.1063422738572368,0.0022501406337896122
16,0,15,0,17,1,202,445,1.7029424462197782,0.02681388012618296
0,0,0,0,0,1,98554,1,0.0,0.0
3,0,0,0,3,1,160559,5,0.23051099214201454,1.9101831865675918e-05
118,715,114,101,734,1,6340,335,125.18420234503375,0.044054978692755535
6,0,5,0,6,1,26839,18,0.6223469590783596,0.00022280812506962755
35,0,45,0,54,1,1605,97,6.273334665429179,0.03220035778175313
0,0,0,0,0,1,657,19,0.0,0.0
36,112,38,37,122,1,3063,198,18.467674579618173,0.02370312803574898
0,0,0,0,0,1,70884,2,0.0,0.0
200,0,204,0,204,1,82322,323,21.82183769908785,0.002473536793859809
3,0,2,0,3,1,3222,27,0.35168797499826354,0.0009011715229798738
0,0,0,0,0,1,764195,1,0.0,0.0
18,0,18,0,18,1,57371,27,1.7109293172613662,0.0003136762860727729
8,0,6,0,8,1,28084,16,0.9187303639360787,0.00028475831138321346
0,0,0,0,0,1,12734,1,0.0,0.0
6,0,5,0,6,1,764195,9,0.7203252432933815,7.86720163637794e-06
11,0,10,0,11,1,119314,13,1.0316913478533165,9.218211834507956e-05
112,0,131,0,137,1,2723,1050,15.037697498055953,0.03688745288099085
0,0,0,0,0,1,1190,1,0.0,0.0
1,0,0,0,1,1,511816,3,0.07970130290475312,1.961969189235852e-06
0,0,0,0,0,1,45886,1,0.0,0.0
1,0,1,0,1,1,422106,10,0.08801827739563423,2.4264247359443285e-06
1,0,1,0,1,1,764195,2,0.12033805864297818,1.3112037112309842e-06
29,37,38,40,49,1,208,46,8.680544780927283,0.06712328767123288
0,0,1,0,1,1,470,22,0.11147577090670731,0.0017482517482517485
2,0,5,0,5,1,6007,19,0.49707900914249603,0.0008252186829509821
7,0,6,0,7,1,116782,9,0.6914519669038156,5.9931506849315074e-05
8,0,8,0,8,1,98625,19,0.7913789687239927,8.100281484781597e-05
38,0,38,0,38,1,61163,51,3.626607454616138,0.0006210977084763492
18,0,19,0,19,1,16022,33,1.8079911408501956,0.0011836531273361575
18,0,18,0,18,1,101966,27,1.8206365796538688,0.00017650346633196382
6,0,6,0,6,1,29765,8,0.659204370339332,0.00020154517971111857
2,0,2,0,2,1,1883,10,0.22975415429396798,0.0010314595152140279
75,0,79,0,80,1,9542,137,9.363835262772009,0.008286720530350114
3,0,3,0,3,1,12698,4,0.30016899034723465,0.00023614609571788407
0,0,0,0,0,1,113272,1,0.0,0.0
8,0,12,0,12,1,1038,19,1.5288136260712422,0.01092896174863388
11,0,10,0,12,1,722,31,1.5838234633742838,0.015665796344647518
46,0,46,0,51,1,37638,79,4.678152540947933,0.001349384839264453
2,0,5,0,7,1,805,48,0.890562769058998,0.007322175732217573
17,0,19,0,19,1,1377,37,2.111289040793169,0.013456090651558074
103,0,108,0,108,1,22636,210,10.873465712772287,0.004747461426875907
2,0,2,0,2,1,61749,4,0.2204488993378469,3.233838890146493e-05
104,0,102,0,105,1,11593,497,10.637459214795804,0.008758758758758759
99,0,102,0,102,1,58046,121,10.196275858625533,0.0017561983471074381
0,0,0,0,0,1,47169,1,0.0,0.0
34,0,33,0,34,1,61390,40,3.224623803884802,0.0005535836399752517
22,37,24,18,46,1,550,57,9.442545713932702,0.06397774687065369
0,0,0,0,0,1,1746,10,0.0,0.0
32,0,32,0,32,1,77787,43,2.9594506572552075,0.000411020486802389
11,0,8,0,11,1,18915,15,1.2486488808951688,0.0005784602440050483
0,0,0,0,0,1,42592,1,0.0,0.0
0,0,1,0,1,1,383713,4,0.08340686705490902,2.69052987295318e-06
8,0,8,0,8,1,16022,17,0.6639020020693289,0.0004985355518165389
39,0,40,0,40,1,137761,46,3.790902791574604,0.0002897878752752985
5,0,5,0,5,1,534,55,0.6430903189154189,0.00847457627118644
0,0,0,0,0,1,35588,1,0.0,0.0
30,0,56,0,56,1,2777,73,6.630408825381131,0.01977401129943503
0,0,0,0,0,1,1069,4,0.0,0.0
29,20,121,2,148,1,2979,556,20.912664560255447,0.030897703549060542
0,0,0,0,0,1,66490,2,0.0,0.0
6,0,4,0,6,1,3470,21,0.5326087704188545,0.0017128175849272056
35,0,35,0,35,1,27310,47,3.351815352508666,0.0012806439809732895
329,12940,333,333,12968,1,66490,602,2976.1409459359693,0.14067822351435205
10,0,9,0,10,1,414420,18,1.1333151704872664,2.496935012272436e-05
59,0,58,0,59,1,42907,95,5.798630498099501,0.0013734984635440915
81,0,81,0,82,1,18965,201,8.034461275722224,0.004293868146829346
2,0,1,0,2,1,47169,4,0.1734414488603478,4.235672836630099e-05
107,704,109,89,751,1,113327,277,152.2177099855798,0.006462327470484976
5,0,5,0,5,1,16546,17,0.47361516250352614,0.00030095100517635727
46,0,44,0,46,1,51152,89,4.953570912290591,0.0008979464355430623
16,0,16,0,16,1,3189,39,1.6580595507523608,0.004826546003016592
3,0,4,0,7,1,23110,45,0.6213921024731828,0.00029960623180962163
93,0,95,0,95,1,17289,164,9.518770514648587,0.005465424001840985
1,0,1,0,1,1,68772,4,0.10745424365666505,1.4528126452812646e-05
7,0,5,0,7,1,20426,10,0.6282652426737629,0.0003414301043800605
371,2094,374,371,2105,1,24577,770,375.5784405866822,0.07522155517438536
75,0,77,0,79,1,18229,143,7.632660222806685,0.004307759419815693
0,0,0,0,0,1,932,2,0.0,0.0
42,0,39,0,43,1,63496,57,4.009189992621416,0.0006750604414581307
7,25,6,5,29,1,375,582,8.440903677290281,0.0011219436706901887
46,103,45,69,104,1,11757,66,16.262119374314146,0.00865296613694983
36,0,36,0,36,1,82322,47,3.4301642864610704,0.00043707885631032596
1,0,14,0,14,1,36,16,1.9958270283716633,0.04651162790697674
46,0,47,0,49,1,4516,68,5.587271769871393,0.010738549200087662
21,53,22,25,58,1,273,103,8.808206230745895,0.057999999999999996
41,0,58,0,59,1,34969,151,6.213832724982253,0.0016629086809470126
0,0,0,0,0,1,974,2,0.0,0.0
45,0,45,0,45,1,35111,65,4.443175139387078,0.001280373299948785
1,0,0,0,1,1,65616,2,0.07378498417031162,1.5220236826885026e-05
9,0,7,0,10,1,181,146,1.4216552523540429,0.03115264797507788
7,0,11,0,11,1,159,21,1.5351537734944325,0.049773755656108594
0,0,0,0,0,1,16446,3,0.0,0.0
65,0,51,0,66,1,5273,110,7.598866487613201,0.012410680707032721
60,0,59,0,60,1,77787,74,5.764520763090213,0.0007706337177939325
40,0,39,0,40,1,96437,49,3.689198800168317,0.0004146581661742601
4,0,4,0,4,1,77787,32,0.4793260673548493,5.13663447709061e-05
1,0,1,0,1,1,16079,7,0.09496567102495586,6.212723658051689e-05
0,0,0,0,0,1,324,22,0.0,0.0
0,0,0,0,0,1,511816,1,0.0,0.0
3,0,4,0,4,1,18562,12,0.4235913360170373,0.00021534320323014804
2,0,2,0,2,1,1727,4,0.2503189330103893,0.001152073732718894
11,0,11,0,12,1,75,20,2.1613916445963555,0.1348314606741573
3,0,3,0,3,1,113327,5,0.26173304728154007,2.6465295176258864e-05
17,0,33,0,33,1,2016,99,3.8253396460116584,0.013687266694317713
37,0,37,0,37,1,85122,44,3.3668424897137297,0.0004343691668329792
23,0,19,0,23,1,511816,50,2.2030161438459137,4.51230781002007e-05
9,0,7,0,9,1,16331,17,0.7767005720011039,0.0005490483162518302
1,0,3,0,3,1,337,4,0.42742424646772914,0.008174386920980926
0,0,0,0,0,1,414420,1,0.0,0.0
165,0,163,0,165,1,27615,277,16.236769102792287,0.0059502344031734595
2,0,2,0,2,1,45886,4,0.21704485824530334,4.357963088052644e-05
0,0,1,0,1,1,280325,2,0.0760531149314287,3.679054041624817e-06
117,0,119,0,120,1,14468,302,11.520367788188654,0.008187772925764192
0,0,0,0,0,1,10990,1,0.0,0.0
1,0,1,0,1,1,6709,11,0.09050163614231564,0.00014876524843796492
38,0,36,0,38,1,59416,45,3.7744186379292572,0.0006391495946445992
0,0,0,0,0,1,317,1,0.0,0.0
0,0,0,0,0,1,422106,1,0.0,0.0
17,0,18,0,19,1,104175,28,1.9764999026720542,0.00018210571716106768
44,0,44,0,44,1,7971,64,4.079046187791575,0.00548423283061199
33,0,34,0,35,1,34082,76,3.337258202365112,0.0010252504540394867
1,0,1,0,1,1,511816,3,0.07727127751768834,1.961969189235852e-06
0,0,0,0,0,1,511816,1,0.0,0.0
2,0,2,0,2,1,414420,4,0.16158504539817536,4.993944841879221e-06
11,0,11,0,12,1,2591,32,1.198033726787194,0.004561003420752566
12,0,12,0,12,1,426,22,1.672261426047238,0.027149321266968326
0,0,0,0,0,1,383713,1,0.0,0.0
5,0,5,0,5,1,5074,9,0.46102598596537364,0.0009803921568627449
15,0,15,0,15,1,10077,61,1.4113417262330623,0.0014804579549940779
0,0,0,0,0,1,32035,1,0.0,0.0
0,0,0,0,0,1,511816,2,0.0,0.0
25,0,23,0,26,1,5209,237,2.4201140577530436,0.004792626728110599
56,0,56,0,57,1,21837,100,5.931320944973101,0.0026030963145636386
2,0,5,0,6,1,100,114,1.0598354392370681,0.023904382470119518
7,0,9,0,9,1,1376,37,1.0042609508301672,0.0062068965517241385
27,0,27,0,27,1,13199,54,2.41632015742922,0.002037428312707516
0,0,0,0,0,1,280325,1,0.0,0.0
40,0,37,0,41,1,2773,118,3.8880555620236104,0.014380918975797966
27,0,27,0,27,1,89464,35,2.9966647539324778,0.000301736662121991
0,0,0,0,0,1,764195,1,0.0,0.0
33,0,31,0,37,1,9420,96,3.5701719227386293,0.0038812545893213046
28,0,30,0,32,1,113327,40,3.1553678185513188,0.00028228154055150764
23,0,24,0,24,1,7394,43,2.223049699468278,0.003202562049639712
9,0,9,0,9,1,14140,32,0.8016607991257053,0.0006352343308865048
23,0,20,0,23,1,2823,342,2.35558938319067,0.007315521628498728
31,0,31,0,31,1,104175,43,2.849995855338567,0.00029711415892732206
28,0,24,0,28,1,6639,125,2.765977002218569,0.004154919127466983
25,0,25,0,25,1,101966,27,2.305997309472013,0.0002451605311157746
18,0,20,0,21,1,12065,101,2.0715536783807833,0.0017094017094017096
57,86,107,54,169,1,729,151,28.081563531124473,0.1416596814752724
30,0,30,0,32,1,22722,54,3.062106221073077,0.0014057283429977155
45,0,44,0,45,1,93391,55,4.189721983788691,0.0004817161942279695
48,0,48,0,48,1,19612,68,4.643789406740024,0.002443369814202087
1,0,1,0,1,1,15185,7,0.09478706835189596,6.559097468188376e-05
0,0,0,0,0,1,8739,1,0.0,0.0
0,0,0,0,0,1,25576,1,0.0,0.0
21,0,20,0,21,1,6305,48,2.1056362070720582,0.0033044846577498033
27,0,27,0,27,1,101966,33,2.577988567283532,0.0002647629880954716
4,0,5,0,5,1,1542,10,0.5789041610993202,0.00311332503113325
9,0,9,0,10,1,1570,51,1.1051326885204826,0.006180469715698393
13,0,12,0,14,1,10886,36,1.3617305655635672,0.0012639942217407005
1,0,1,0,1,1,21104,7,0.09507366717587144,4.706546806607992e-05
2,0,2,0,2,1,36661,6,0.17439317293510673,5.447809980387884e-05
9,0,8,0,9,1,105794,10,0.8440083429114092,8.500590318772138e-05
0,0,0,0,0,1,3070,3,0.0,0.0
0,0,0,0,0,1,68772,2,0.0,0.0
15,0,26,0,26,1,1291,53,3.455282044160455,0.015213575190169687
73,0,77,0,80,1,48946,165,7.802339721199724,0.0016295270297796065
0,0,0,0,0,1,66850,2,0.0,0.0
59,0,59,0,59,1,85122,68,5.54049152851281,0.0006926264630266602
0,0,0,0,0,1,422106,2,0.0,0.0
2,0,2,0,2,1,6183,5,0.19525440449650966,0.00032284100080710247
4,0,4,0,4,1,14140,5,0.34449661495960626,0.00028276544606249123
38,0,38,0,38,1,7890,60,3.750059213943925,0.0047991917150795645
52,0,57,0,58,1,10247,200,5.743242817850309,0.005569425772997886
0,0,0,0,0,1,62813,1,0.0,0.0
123,0,124,0,124,1,11045,187,12.294685685040811,0.011139058569888607
0,0,0,0,0,1,37112,1,0.0,0.0
47,0,50,0,51,1,22352,113,5.119460523562613,0.002273335116341268
0,0,1,0,1,1,383713,4,0.13354177396700373,2.69052987295318e-06
7,0,8,0,8,1,9909,13,0.7677238221417054,0.0007992806474173244
19,0,19,0,19,1,7401,28,1.724935451908832,0.002563756578059641
1,0,1,0,1,1,414420,4,0.07378498417031162,2.4969661860839083e-06
0,0,0,0,0,1,764195,1,0.0,0.0
50,0,50,0,52,1,3521,186,5.157518779861043,0.014107433532284318
0,0,0,0,0,1,98554,1,0.0,0.0
1,0,1,0,1,1,105794,2,0.09061742094654374,9.445100354191264e-06
0,0,0,0,0,1,422106,1,0.0,0.0
4,0,4,0,7,1,261,3654,1.0297400401536925,0.0017793594306049821
23,0,23,0,23,1,41367,37,2.067515829393168,0.0005551800714492613
76,0,76,0,76,1,59416,88,7.395989090968306,0.001278191695117644
0,0,0,0,0,1,107917,5,0.0,0.0
44,0,41,0,44,1,113272,46,4.281897315473787,0.00039516817100004485
49,0,54,0,57,1,85916,68,5.885144468345527,0.0006512276211911753
9,0,8,0,9,1,6025,15,0.8592408863010375,0.001486374896779521
0,0,0,0,0,1,14444,2,0.0,0.0
10,0,10,0,10,1,14528,27,0.9457272607975569,0.0006869547296833139
7,0,6,0,7,1,1953,30,0.8008475701574715,0.003517587939698493
33,0,34,0,35,1,16483,57,3.185343484838346,0.0021123785382340518
0,0,0,0,0,1,47,2,0.0,0.0
7,0,5,0,10,1,375,664,1.3931540920169387,0.009532888465204958
0,0,1,0,1,1,1705,2,0.09725709016022827,0.0005847953216374268
28,0,26,0,31,1,2642,120,3.0290435953692456,0.011131059245960502
25,0,14,0,25,1,16316,34,2.2800014336065617,0.0015308309350315352
28,0,27,0,28,1,116782,34,2.6293092372940325,0.00023971781788294921
70,75,92,46,138,1,1041,480,18.47242206207172,0.07191245440333507
21,0,20,0,21,1,2722,98,2.1600195000682016,0.007502679528403002
173,8,141,1,181,1,3617,2002,23.610650953184205,0.03255981291599209
2,0,2,0,2,1,1655,15,0.1839746177519902,0.0011876484560570072
29,0,29,0,29,1,47945,43,2.917485641043675,0.0006044941009713593
77,703,74,74,714,1,2637,1514,144.51171133591703,0.005887834283028359
0,0,0,0,0,1,3854,1,0.0,0.0
14,0,14,0,14,1,2804,39,1.3339442820343004,0.00494001411432604
3,0,3,0,3,1,26316,6,0.25156858882226674,0.00011397310234784592
2,0,2,0,2,1,511816,3,0.16159420601653743,3.923946077133008e-06
29,0,10,0,29,1,16316,46,2.6357109207731795,0.0017748944243833773
21,0,20,0,21,1,7018,59,2.0572285807463184,0.002971978488536655
0,0,0,0,0,1,773,2,0.0,0.0
106,0,109,0,109,1,37112,402,11.102893190075882,0.0029120247922844703
3,0,3,0,3,1,11573,14,0.33695673792980896,0.0002584647195657793
0,0,0,0,0,1,2668,1,0.0,0.0
0,0,0,0,0,1,107917,1,0.0,0.0
0,0,0,0,0,1,511816,1,0.0,0.0
26,0,26,0,27,1,37638,32,2.427949124323272,0.0007148152070316638
30,0,31,0,31,1,85122,35,2.943500120150045,0.000363943741341661
19,107,4,8,121,1,17132,83,24.300755268504837,0.005525871123898251
0,0,0,0,0,1,715,3,0.0,0.0
4,0,5,0,5,1,3149,30,0.5755113478159848,0.0015634771732332708
67,2,62,2,74,1,10108,245,8.626648025382528,0.007144236339061596
33,0,34,0,34,1,4959,110,3.588370511841702,0.0066942311478637535
5,11,2,0,14,1,77,279,2.3971997270710776,0.030837004405286344
2,0,2,0,2,1,3968,10,0.20928773896570863,0.0005028916268544129
17,0,17,0,17,1,31666,26,1.6053741525726306,0.0005364976173194055
20,38,16,16,45,1,2711,106,9.045294941492177,0.014539579967689824
17,0,16,0,17,1,107917,47,1.5599042325488153,0.00015728944032716204
8,0,6,0,8,1,18915,10,0.9967564162417051,0.0004207426107078994
22,0,22,0,22,1,59897,25,1.9653623820260666,0.0003671623358200237
0,0,0,0,0,1,70884,1,0.0,0.0
1,0,1,0,1,1,42857,4,0.09054420725751172,2.3205086554972847e-05
0,0,0,0,0,1,9361,3,0.0,0.0
1,0,8,0,8,1,54,52,0.9859609462224225,0.042105263157894736
