,source,sink
1408,2445500,88809
1409,2851109,4601731
1410,3361377,4004021
1411,573101,2737466
1412,2827436,3310692
1413,2485529,1055277
1414,3361377,3030546
1415,1875,2961200
1416,3765475,840480
1417,4238001,372008
1418,1234540,3780683
1419,4193534,3968824
1420,1638032,4247512
1421,3299016,1863928
1422,1497278,2508352
1423,4653267,1250833
1424,2841394,3188541
1425,3187652,4222897
1426,1580988,1000152
1427,1534362,2129106
1428,820476,1128414
1429,3610598,4268486
1430,3280389,3978095
1431,2260014,1839051
1432,3361377,315926
1433,1847461,511931
1434,4193551,155020
1435,3632293,2865405
1436,1138484,2175789
1437,3509903,3841834
1438,2827436,1160700
1439,3509903,780635
1440,3280389,103907
1441,2872979,1990347
1442,627379,238683
1443,3907996,509638
1444,863643,472474
1445,913320,1388105
1446,3630426,4145084
1447,1436216,4376441
1448,4818002,3205921
1449,2263130,1094749
1450,2887240,1518481
1451,3509903,278082
1452,3257465,780700
1453,3545321,2322613
1454,1414603,2466361
1455,3361377,1542629
1456,4866488,266408
1457,97028,2022080
1458,4853234,4629608
1459,3328605,4763936
1460,2007859,1164653
1461,3509903,1730365
1462,1879936,2212090
1463,2829587,107602
1464,3280389,1413930
1465,3361377,3089784
1466,1924872,3927857
1467,3246688,2134614
1468,3561502,1944284
1469,646587,4687161
1470,1903981,685033
1471,4093143,4014488
1472,441667,4189549
1473,1501241,3836605
1474,2189067,1125069
1475,2405789,1394974
1476,4416945,3668772
1477,860473,4144152
1478,3509903,4829486
1479,3954325,227300
1480,4067716,2008970
1481,1653268,4346467
1482,3271484,1310357
1483,3995686,2472018
1484,3906136,2917396
1485,3361377,3565810
1486,4183784,3894573
1487,530200,2464892
1488,408965,3262968
1489,3607310,1986262
1490,1059680,741172
1491,4258870,3667297
1492,1580988,1459227
1493,3395938,4788304
1494,4191410,3899271
1495,141934,3783560
1496,427805,2164013
1497,400117,577916
1498,4435816,2448484
1499,544230,3403809
1500,1373197,3220801
1501,4798192,2617938
1502,805360,720105
1503,765601,818740
1504,1633022,3040287
1505,2410767,1704222
1506,2957859,4551044
1507,3691520,1910321
1508,307250,160763
1509,3676295,1898450
1510,2096270,2857111
1511,3112136,4325749
1512,4011264,3763867
1513,2424626,2798150
1514,479208,760156
1515,2502456,4434849
1516,2950311,2292997
1517,1534362,1496792
1518,4283503,4083360
1519,3361377,2642887
1520,2375878,744189
1521,4515355,3592292
1522,1063358,3410761
1523,607449,2207960
1524,347640,2209793
1525,1767687,3783536
1526,1436216,1933958
1527,4576296,917457
1528,4488849,4045986
1529,1494665,3088602
1530,2092359,1030759
1531,846208,1060294
1532,3736196,1147302
1533,2038265,1576621
1534,281939,14876
1535,4251027,1475851
1536,4140279,3818630
1537,1206079,3959182
1538,1541866,322521
1539,431086,4068738
1540,3936039,4392422
1541,1927211,4368883
1542,519575,2593393
1543,2147720,1070800
1544,363750,556326
1545,4604311,831992
1546,3676295,280357
1547,2107861,3872245
1548,2212117,2796134
1549,408965,3768269
1550,2306134,613034
1551,2405789,4585560
1552,3509903,3687956
1553,3462300,4080724
1554,4319972,2934260
1555,1652056,4309166
1556,293410,2394750
1557,4191410,3826226
1558,1234540,59238
1559,4653941,678685
1560,559492,1773267
1561,4653941,1179868
1562,3280389,551428
1563,354904,31543
1564,256934,4585565
1565,2887240,954968
1566,1913445,2294587
1567,3699986,2108342
1568,2998026,3382359
1569,3638272,3727204
1570,3764177,1575009
1571,4671804,371379
1572,256934,4144956
1573,1370617,3620711
1574,3001891,2245692
1575,2260014,3420781
1576,2230342,4129522
1577,4652451,3031147
1578,184734,4067120
1579,792037,4556194
1580,67454,1263580
1581,625351,1926207
1582,4737279,3894432
1583,948768,3629556
1584,4735218,1388216
1585,1863467,1420104
1586,2490914,52921
1587,1652056,4213006
1588,3844858,2497809
1589,4624595,4434434
1590,439557,2921292
1591,2657284,3972371
1592,1242778,4254907
1593,307250,4196518
1594,219155,4317791
1595,2948092,4857368
1596,2961801,1837810
1597,1542757,4682926
1598,3438576,921289
1599,860473,3027110
1600,3280389,3171352
1601,3173081,430577
1602,1142005,4600557
1603,3559552,2806056
1604,72159,2241304
1605,2877907,2095849
1606,4587866,1097021
1607,3280389,2228780
1608,1092045,2091832
1609,1654099,2904910
1610,3525425,1469161
1611,2827436,2729636
1612,439557,2645340
1613,1988347,1689746
1614,4140279,689709
1615,4253538,2256016
1616,4241838,1111960
1617,3361377,2664510
1618,4099030,3892221
1619,581535,1794470
1620,1839529,483119
1621,1251869,2609875
1622,3405059,3856735
1623,3037049,4343122
1624,4656285,2363163
1625,1891127,2144660
1626,2827436,4402458
1627,3509903,3969096
1628,1603619,406608
1629,1968010,3487016
1630,3079649,584112
1631,522588,933738
1632,3054589,4739982
1633,3361380,2176116
1634,3540105,1560482
1635,31819,1424890
1636,1567618,3426801
1637,1373083,1123105
1638,3127312,853226
1639,2827436,3297555
1640,2985909,2238953
1641,4387278,750992
1642,2399085,2097837
1643,2446968,2116045
1644,2961801,4214122
1645,3569179,4256760
1646,4272102,276853
1647,2033444,1005927
1648,471706,3821043
1649,3718020,3979734
1650,2356664,46642
1651,3983436,3816194
1652,2147720,2873611
1653,954784,1601495
1654,3102873,1432736
1655,3102873,122839
1656,4057848,2805817
1657,3144238,3569767
1658,2147720,512678
1659,1875,4655547
1660,3881566,3992699
1661,1276253,3772376
1662,2827436,1551963
1663,4161939,3577675
1664,148308,4709362
1665,6618,4861127
1666,2827436,104968
1667,2365613,4449045
1668,3914135,2092664
1669,4292908,130203
1670,6618,3682673
1671,3638272,4587689
1672,2650412,2827761
1673,4011264,4117681
1674,2283004,416281
1675,3361377,65213
1676,3633019,1195930
1677,3549674,3732216
1678,3070589,481165
1679,4549290,3819450
1680,2827436,983699
1681,656159,2923234
1682,3569179,2577976
1683,1132938,4467607
1684,1575124,3427814
1685,2882060,3346317
1686,3124653,2063995
1687,2376170,3486116
1688,4238001,2489936
1689,3765475,4318620
1690,1580988,398029
1691,2502456,1390743
1692,1580988,4358486
1693,3936039,3596548
1694,3765475,4423893
1695,1913445,3681552
1696,1169783,2038930
1697,3361377,2850662
1698,2096270,3279454
1699,2989110,2771357
1700,3098318,1321681
1701,3734245,725135
1702,427805,2008852
1703,2713411,2887567
1704,3138602,3088196
1705,2150273,3862273
1706,2726187,2304917
1707,748701,2860367
1708,1966548,476851
1709,3361377,2252502
1710,1580988,530391
1711,536526,519567
1712,3021112,1288061
1713,4360960,4472646
1714,3361377,2991292
1715,3361377,4852282
1716,2961801,3627103
1717,1493489,3744205
1718,2897926,4531915
1719,1839283,3816600
1720,2075015,4071492
1721,3705070,794627
1722,866357,455508
1723,2059990,3025157
1724,1659017,2776838
1725,3361377,4302574
1726,2405451,710671
1727,2785254,4852775
1728,252905,2507031
1729,1534362,3463671
1730,889939,2799524
1731,1539837,200033
1732,3137585,4853477
1733,4735218,784907
1734,1579288,2383531
1735,958164,4525771
1736,427805,3683383
1737,979316,3403607
1738,3509903,1776922
1739,2096270,2321174
1740,4169099,2578900
1741,4100923,1627346
1742,3588630,3073139
1743,1428477,763845
1744,4592021,613338
1745,1103332,4735574
1746,2993436,3229074
1747,1428477,1181780
1748,4429751,1987278
1749,2985909,1838419
1750,3578463,1798790
1751,687713,1742083
1752,3676295,550468
1753,2545298,1326448
1754,4411870,4842359
1755,817090,1613378
1756,2217487,2981537
1757,2202905,4414381
1758,1580988,2317108
1759,4183784,1771545
1760,3137585,3095998
1761,2405789,1504919
1762,3280389,4508653
1763,1654099,404487
1764,1350290,4660014
1765,2405789,3973069
1766,3718020,3656245
1767,1633100,3014955
1768,1135323,4591087
1769,286966,3100008
1770,1161189,2272443
1771,3949507,4346795
1772,4458957,3880432
1773,805360,967455
1774,1063358,3454678
1775,3734245,3913918
1776,4360799,3524988
1777,3629404,273365
1778,2861639,2816732
1779,2827436,3291772
1780,4519298,4279324
1781,1575009,3365525
1782,932720,3755542
1783,1875,2437720
1784,3235479,3800480
1785,439557,4528186
1786,1671376,3049005
1787,3043117,4531036
1788,1534362,1955155
1789,4191410,1626142
1790,1196844,216109
1791,1937293,121784
1792,4555984,3486761
1793,896754,1131896
1794,2405789,3198428
1795,3936039,3632717
1796,427805,3289091
1797,765601,959945
1798,3434766,2393339
1799,3509903,3893283
1800,3841840,4253364
1801,3765475,4275996
1802,3361377,1014484
1803,3638272,1432406
1804,4011264,4586503
1805,4192206,750768
1806,3509903,3310902
1807,2498087,3029674
1808,3561502,171616
1809,2281149,1761127
1810,6618,3515599
1811,4827056,4859878
1812,2099723,2562521
1813,4649206,2271150
1814,4515355,4120816
1815,1787075,2305928
1816,3291287,3671481
1817,2887240,3205490
1818,1250021,4241671
1819,2096270,1582381
1820,4191410,3253293
1821,4744679,1176996
1822,2263130,3004820
1823,3638272,1333276
1824,1103332,1829212
1825,4170143,3256933
1826,3019092,544230
1827,4624595,1403562
1828,3638272,843624
1829,3235479,3987434
1830,3438576,758121
1831,1934593,3242350
1832,3065808,1080440
1833,1580988,554605
1834,2424662,377526
1835,2174130,3347488
1836,4053059,3351707
1837,3815992,1646004
1838,3336522,3568996
1839,4314280,2399930
1840,1539837,2604133
1841,3501482,1866707
1842,2620077,4480333
1843,1709210,3123939
1844,4629176,2133440
1845,3645034,2252433
1846,4411870,3243654
1847,1431189,1080047
1848,2181203,1418824
1849,530200,4406401
1850,1769943,2559847
1851,2024753,1055319
1852,2998788,3292980
1853,2772113,2233956
1854,3234025,1648920
1855,3144238,4818604
1856,354904,2671797
1857,316330,4631265
1858,4381900,3002264
1859,3742930,1899101
1860,3361377,1477161
1861,4629176,2785132
1862,2851109,2443326
1863,3765475,1257578
1864,4451491,1068160
1865,1875,1895462
1866,2827436,842372
1867,2981537,2074146
1868,259575,1135297
1869,3242275,100365
1870,3549674,811684
1871,4110535,872830
1872,1354066,2807592
1873,530200,3310365
1874,2772113,2042988
1875,2802492,291376
1876,3959546,3616842
1877,3522049,1525195
1878,1875,4528259
1879,4423184,3542203
1880,2420758,3034294
1881,427805,1696681
1882,4238001,106162
1883,2981537,3274740
1884,2998026,1587422
1885,1103332,1456909
1886,1917864,4244603
1887,3361377,475899
1888,1633022,51794
1889,3361377,1530326
1890,3291396,2595485
1891,4664320,3954343
1892,400923,3530488
1893,1428477,204057
1894,607449,3758854
1895,3137585,1178709
1896,4850587,3912587
1897,1494665,3549872
1898,2758517,1414820
1899,2147720,4524689
1900,3361377,154460
1901,4011264,4329006
1902,250102,3237546
1903,1588705,2294633
1904,2918028,2824942
1905,6618,1937091
1906,3390742,4204143
1907,3638272,1898114
1908,4471661,4212128
1909,3072769,3826194
1910,3776823,2438712
1911,781211,2211969
1912,3280389,263624
1913,1734954,977292
1914,2075015,1056723
1915,873241,554680
1916,3361377,3858188
1917,4345460,359433
1918,2950311,4699302
1919,1037361,2814778
1920,745032,3876737
1921,4411870,3232382
1922,1063358,2715771
1923,1589189,3432288
1924,158492,601639
1925,3319594,814474
1926,2827436,1991326
1927,3115867,1632224
1928,81468,3362545
1929,2031305,4413137
1930,1344759,453453
1931,3509903,775228
1932,439557,4800068
1933,3881566,4521396
1934,4519069,52282
1935,4319972,4743760
1936,3438576,348437
1937,2772113,1897369
1938,1839283,1165477
1939,2150273,474172
1940,1652056,3750614
1941,4011264,162008
1942,1635215,3681185
1943,2893334,2638154
1944,408965,1659223
1945,796485,1107676
1946,2853969,4805413
1947,3155120,4803638
1948,3150561,174995
1949,3137585,4806090
1950,1355777,1796923
1951,805360,3946763
1952,1580508,2348611
1953,1861462,594647
1954,4392239,3931807
1955,709509,4221207
1956,1580988,3729073
1957,933859,3510166
1958,1436216,673483
1959,1534362,838729
1960,791133,1232450
1961,544230,2309714
1962,1053177,2816428
1963,3936039,3469756
1964,4692327,934667
1965,3638272,1680368
1966,2630097,2096519
1967,3517811,3052802
1968,805360,3647865
1969,813554,1139260
1970,669455,2752971
1971,3383533,2224513
1972,3094886,3512453
1973,516423,1353283
1974,4653941,2670358
1975,1396884,2411161
1976,2772113,3060578
1977,4487611,1001900
1978,4106142,4114024
1979,2915820,2902509
1980,3907996,1461632
1981,1103332,3916740
1982,4067716,2382855
1983,3509903,3912437
1984,3765475,939361
1985,1550824,655728
1986,1652056,922295
1987,2494800,2958977
1988,2205217,3141539
1989,4727207,3164805
1990,2823179,4669833
1991,3280389,156214
1992,4848766,2343253
1993,4365300,1443681
1994,3361377,2669688
1995,3992721,312390
1996,3509903,967274
1997,3764177,3052309
1998,2827436,3256554
1999,1056518,3965382
2000,1055530,2440141
2001,380998,298305
2002,3361377,793255
2003,2405789,3245503
2004,4069688,2589958
2005,1016223,2809297
2006,2560113,995445
2007,2343253,1483824
2008,1654099,2631599
2009,2189067,3143757
2010,2981537,131067
2011,3509903,3352853
2012,4727207,653822
2013,2827436,3317367
2014,2164178,4719526
2015,1830324,2466560
2016,2260014,184886
2017,393185,4802558
2018,1573157,4854708
2019,3954325,2240017
2020,530200,2053680
2021,1548012,1672625
2022,1787075,1375875
2023,3198742,1081173
2024,4191727,3629462
2025,2260014,4431599
2026,3361377,2070698
2027,3361377,1723872
2028,3065808,3360267
2029,3361377,4486331
2030,3671141,958762
2031,1117046,4579405
2032,3638272,3519162
2033,3375235,680300
2034,2772113,4756032
2035,4035124,2461156
2036,2147720,3360713
2037,948768,624338
2038,3835618,3545482
2039,2751572,269744
2040,688537,646346
2041,1533546,1618616
2042,3294702,3494594
2043,1894807,846827
2044,3742930,1929486
2045,84657,3331623
2046,3361377,2088522
2047,4121239,4644120
2048,2281149,4765662
2049,2854573,3101105
2050,530200,1222381
2051,3683235,1838569
2052,805360,984796
2053,2751572,2423374
2054,3125762,1578051
2055,2109919,3986224
2056,4209323,1380876
2057,2343253,2091937
2058,354904,4079704
2059,3280389,1714915
2060,907654,3307011
2061,4678614,3501821
2062,91116,1892611
2063,2981537,1966813
2064,126622,335891
2065,3280389,1499886
2066,2297625,4857336
2067,3484376,1179673
2068,3361377,2873952
2069,3939014,3598608
2070,3280389,1518412
2071,354904,363750
2072,4379662,4149763
2073,246244,2178827
2074,4411870,2575536
2075,2662809,581471
2076,2851109,4490579
2077,551788,1542977
2078,3451152,3590403
2079,1242199,4725415
2080,823867,1135925
2081,3638272,74033
2082,4011264,525622
2083,3518336,3303383
2084,3706744,2893006
2085,4370819,3893222
2086,1139873,4744471
2087,3638272,2100245
2088,4653267,4843059
2089,1664044,747374
2090,1580988,3644389
2091,3824547,898092
2092,4540817,2278581
2093,946157,1457274
2094,3536796,1140931
2095,2375269,89938
2096,687713,3907568
2097,2950311,1026350
2098,2514761,2763808
2099,2247657,1412362
2100,3235479,79503
2101,3127270,2176779
2102,2981537,1017811
2103,4538426,4835152
2104,3509903,4324638
2105,1092045,1669387
2106,2827436,2539519
2107,2490914,1288804
2108,2337678,3385951
2109,2595875,2181765
2110,3361377,482130
2111,4004339,4535236
2112,1834084,3764761
2113,3683235,980319
2114,502082,4783803
2115,1024144,4638942
2116,4656679,3222503
2117,2031305,3641127
2118,4314111,941859
2119,347401,825084
2120,3260961,4824668
2121,1027375,3259330
2122,570984,4306906
2123,1474822,3372255
2124,4594361,3850587
2125,2381218,1182978
2126,439557,3960790
2127,3389066,1199571
2128,3734245,1344759
2129,3701625,1213130
2130,3509903,1775467
2131,2962038,2831779
2132,4099006,3886995
2133,3112136,3926704
2134,1100354,4303056
2135,4423184,4652896
2136,3671141,2197317
2137,3266897,1947164
2138,3206499,2193290
2139,2075015,2172094
2140,307250,1912453
2141,1817799,2890724
2142,1913445,2501549
2143,3509903,3962104
2144,4023687,3168622
2145,4340739,4583244
2146,3509903,4412052
2147,868880,4173523
2148,1580988,544568
2149,4209323,1948294
2150,781273,4781129
2151,62950,2385602
2152,3280389,2676404
2153,1250021,1194674
2154,820590,2608749
2155,4191410,1774992
2156,4547438,762711
2157,2818749,1090698
2158,3116124,647022
2159,1250021,3575783
2160,3873768,2965479
2161,1486758,3209395
2162,743837,788286
2163,3280389,806579
2164,129567,326676
2165,3033166,1282814
2166,1092203,4359964
2167,1102748,364961
2168,3633019,4050457
2169,1666228,2533794
2170,4464777,1709237
2171,842276,1108946
2172,65845,3702995
2173,3764177,732258
2174,2477256,4146288
2175,858343,731982
2176,4678614,4812041
2177,4440160,1367865
2178,1580988,741370
2179,363750,1748733
2180,4801471,210494
2181,2119707,1845445
2182,1486813,2994510
2183,4621952,219864
2184,4451122,615183
2185,3385289,3517211
2186,3509903,4305165
2187,2687552,2331491
2188,4678614,851218
2189,2343253,1754036
2190,695505,4393064
2191,4417253,368439
2192,2666550,600769
2193,532681,2982385
2194,4751453,4345154
2195,573325,388999
2196,2718230,525141
2197,1927780,1799076
2198,2338082,503125
2199,1475591,4094406
2200,480201,843065
2201,4043216,3115404
2202,2482338,511884
2203,4202576,3920006
2204,2307868,3678774
2205,3633019,141596
2206,4686093,1976509
2207,2354110,3889479
2208,1301815,4010129
2209,781211,998658
2210,2614338,2516404
2211,1541866,2323373
2212,439557,4310923
2213,471706,2993451
2214,3361377,1281647
2215,111922,530482
2216,4656285,1957448
2217,2064963,1466231
2218,4435816,3770834
2219,3438576,3785246
2220,4863816,1508867
2221,1735116,4325103
2222,1234540,3817181
2223,595757,4300241
2224,4337603,791130
2225,354904,815453
2226,1494665,3589161
2227,932720,227955
2228,681618,3561424
2229,2529661,3249470
2230,1053923,2628237
2231,767858,3979972
2232,2781817,3253657
2233,2479881,3738897
2234,1927211,1269788
2235,4635166,1890677
2236,4727207,4584597
2237,4697417,2482787
2238,2389372,4312922
